"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)";"Absolute (rad/s)"
8.303010583E1;-4.004586115E-2;-3.297043033E-3;-8.471264243E-1;8.480788408E-1
8.304009383E1;-4.154334217E-2;-3.866728861E-3;-9.051040411E-1;9.060651887E-1
8.305008183E1;-4.212737083E-2;-2.835819498E-3;-9.613659978E-1;9.622927512E-1
8.306006983E1;-4.594419524E-2;-4.056380596E-3;-1.020013332E0;1.021055592E0
8.307005883E1;-5.056584626E-2;-3.599115647E-3;-1.069056273E0;1.070257526E0
8.308004683E1;-5.167764425E-2;-3.046724014E-3;-1.121232986E0;1.122427401E0
8.309003483E1;-5.385610461E-2;-1.995574683E-3;-1.171083927E0;1.172323346E0
8.310002283E1;-5.532997847E-2;-2.967770211E-3;-1.218789101E0;1.220047985E0
8.311001083E1;-5.646235496E-2;-3.952606581E-3;-1.264237761E0;1.265504144E0
8.311999883E1;-5.888333544E-2;-3.210901283E-3;-1.305377126E0;1.306708459E0
8.312998683E1;-5.933207646E-2;-3.772029653E-3;-1.343354583E0;1.344669498E0
8.313997483E1;-6.105219573E-2;-1.277515665E-3;-1.380444407E0;1.381794400E0
8.314996283E1;-6.247565523E-2;-1.532912254E-3;-1.412819743E0;1.414201253E0
8.315995083E1;-6.336095929E-2;-4.190924112E-3;-1.440455198E0;1.441854137E0
8.316993883E1;-6.377720833E-2;-8.888710290E-4;-1.468923092E0;1.470307237E0
8.317992783E1;-6.589065492E-2;-3.129849210E-3;-1.494575500E0;1.496030515E0
8.318991596E1;-6.571488082E-2;-2.996425144E-3;-1.514723063E0;1.516150843E0
8.319990396E1;-6.930715591E-2;-4.164576530E-3;-1.532916069E0;1.534487700E0
8.320989196E1;-7.168189436E-2;-1.255605370E-3;-1.547041178E0;1.548701481E0
8.321987996E1;-6.808795780E-2;-1.739768311E-3;-1.563196182E0;1.564679297E0
8.322986796E1;-6.961235404E-2;-4.035945982E-3;-1.570300698E0;1.571848101E0
8.323985596E1;-7.243393362E-2;-1.905079931E-3;-1.578524232E0;1.580186399E0
8.324984396E1;-7.007677108E-2;-6.113164127E-4;-1.579395056E0;1.580949041E0
8.325983196E1;-7.199409604E-2;-5.998571869E-3;-1.580674052E0;1.582324111E0
8.326981996E1;-6.957434863E-2;-2.352437936E-3;-1.573880076E0;1.575418871E0
8.327980796E1;-7.033932209E-2;-2.508622594E-3;-1.565264225E0;1.566845879E0
8.328979696E1;-6.781970710E-2;-4.033815116E-3;-1.556729317E0;1.558211138E0
8.329978496E1;-6.972853094E-2;-2.881376073E-3;-1.543287277E0;1.544864392E0
8.330977296E1;-6.776205450E-2;2.013798803E-5;-1.527368069E0;1.528870470E0
8.331976096E1;-6.860058755E-2;-4.130115733E-3;-1.507728577E0;1.509294060E0
8.332974896E1;-6.614462286E-2;-4.406019114E-3;-1.485769033E0;1.487247170E0
8.333973696E1;-6.357531995E-2;1.480950974E-3;-1.459099531E0;1.460484665E0
8.334972496E1;-6.397826225E-2;-1.774230041E-3;-1.427731037E0;1.429164889E0
8.335971296E1;-6.212836131E-2;-6.455325522E-3;-1.397393107E0;1.398788440E0
8.336970096E1;-5.659058318E-2;-2.490677871E-3;-1.361042023E0;1.362220278E0
8.337968896E1;-5.930311978E-2;-2.473646775E-3;-1.324591160E0;1.325920329E0
8.338967696E1;-5.667724088E-2;-4.367952701E-3;-1.286354780E0;1.287610193E0
8.339966596E1;-5.586852878E-2;-4.570394289E-3;-1.240071297E0;1.241337586E0
8.340965396E1;-5.309537798E-2;4.898775369E-4;-1.198326230E0;1.199502027E0
8.341964196E1;-4.850529879E-2;-3.829353489E-3;-1.149428487E0;1.150457854E0
8.342962996E1;-4.918280989E-2;-3.328412771E-3;-1.098769307E0;1.099874546E0
8.343961796E1;-4.596649110E-2;-2.658960409E-3;-1.046144128E0;1.047156877E0
8.344960596E1;-4.421040416E-2;-3.132737242E-3;-9.913516045E-1;9.923418653E-1
8.345959396E1;-4.027521983E-2;-2.061328851E-3;-9.355207086E-1;9.363895229E-1
8.346958196E1;-3.791246191E-2;-1.469573937E-3;-8.777766824E-1;8.785962773E-1
8.347956996E1;-3.858270124E-2;-1.496594399E-3;-8.191804290E-1;8.200898974E-1
8.348955796E1;-3.522365540E-2;-1.011366025E-3;-7.598550320E-1;7.606716758E-1
8.349954596E1;-3.179616854E-2;-6.696796045E-4;-6.942268014E-1;6.949548882E-1
8.350953496E1;-2.780328877E-2;3.503104672E-4;-6.304975748E-1;6.311104003E-1
8.351952296E1;-2.699547261E-2;-2.443998121E-3;-5.652359724E-1;5.658855301E-1
8.352951096E1;-2.419862151E-2;-1.257292926E-3;-4.995187521E-1;5.001061265E-1
8.353949896E1;-2.004756033E-2;-3.856057301E-4;-4.302626550E-1;4.307296201E-1
8.354948696E1;-1.500166859E-2;-8.929371834E-4;-3.615131676E-1;3.618253968E-1
8.355947496E1;-1.150209084E-2;-1.582764089E-4;-2.924978733E-1;2.927239810E-1
8.356946296E1;-9.236006066E-3;-2.311708406E-3;-2.281668186E-1;2.283653759E-1
8.357945096E1;-6.869383156E-3;6.415853277E-4;-1.528851837E-1;1.530407771E-1
8.358943896E1;-4.850440659E-3;-1.014367677E-3;-8.357109874E-2;8.371788496E-2
8.359942696E1;-1.954559470E-3;-1.043996774E-3;-1.239601150E-2;1.259251099E-2
8.360941496E1;2.200504765E-3;-3.172922879E-5;5.732767656E-2;5.736990263E-2
8.361940296E1;6.974664982E-3;9.466521442E-5;1.276809424E-1;1.278713336E-1
8.362939196E1;6.929924246E-3;-8.616764098E-4;1.981519014E-1;1.982749161E-1
8.363937996E1;1.027148031E-2;-3.622220829E-4;2.661786079E-1;2.663769619E-1
8.364936796E1;1.425690018E-2;2.590690739E-3;3.359326720E-1;3.362450461E-1
8.365935596E1;1.749423891E-2;8.527142927E-4;4.069767594E-1;4.073534807E-1
8.366934396E1;2.377770096E-2;1.352855936E-3;4.766719341E-1;4.772665315E-1
8.367933196E1;2.667563595E-2;3.077307716E-3;5.419826508E-1;5.426474483E-1
8.368931996E1;2.982029505E-2;1.443458721E-3;6.076785922E-1;6.084115425E-1
8.369930796E1;2.881922573E-2;-3.800401464E-4;6.711075902E-1;6.717262015E-1
8.370929596E1;3.433383256E-2;8.514048532E-4;7.329563498E-1;7.337605520E-1
8.371928396E1;3.614955768E-2;-1.847106963E-3;7.962350249E-1;7.970573488E-1
8.372927196E1;3.623264655E-2;6.799660623E-4;8.573540449E-1;8.581195869E-1
8.373926096E1;4.063922912E-2;1.919882372E-3;9.147377610E-1;9.156420722E-1
8.374924896E1;4.124110192E-2;2.690334804E-3;9.723398089E-1;9.732177405E-1
8.375923696E1;4.393828288E-2;2.324505709E-3;1.027821898E0;1.028763253E0
8.376922496E1;4.741530493E-2;3.965811804E-3;1.079040647E0;1.080089189E0
8.377921296E1;5.044936016E-2;-1.422137953E-3;1.129069448E0;1.130196876E0
8.378920096E1;5.376952142E-2;1.305204816E-3;1.177849174E0;1.179076563E0
8.379918896E1;5.369629711E-2;5.213983357E-3;1.226945043E0;1.228130537E0
8.380917696E1;5.695840344E-2;8.993949741E-4;1.268733025E0;1.270011243E0
8.381916496E1;5.676557869E-2;1.404806972E-3;1.309812069E0;1.311042318E0
8.382915296E1;6.081438065E-2;6.061077118E-3;1.347534180E0;1.348919379E0
8.383914096E1;6.194968149E-2;3.098078072E-3;1.382499099E0;1.383889851E0
8.384912996E1;6.224635616E-2;1.480207779E-3;1.418363094E0;1.419729082E0
8.385911796E1;6.547780335E-2;4.256749526E-3;1.446190476E0;1.447678264E0
8.386910596E1;6.567274034E-2;6.678361446E-3;1.475966215E0;1.477441633E0
8.387909396E1;6.747668982E-2;2.956530079E-4;1.497417569E0;1.498937146E0
8.388908196E1;6.666709483E-2;6.145818159E-3;1.521049619E0;1.522522320E0
8.389906996E1;6.732698530E-2;3.970777616E-3;1.537254930E0;1.538733703E0
8.390905796E1;7.012064010E-2;3.018165007E-3;1.551681280E0;1.553267784E0
8.391904596E1;6.869978458E-2;2.229625359E-3;1.560757637E0;1.562270474E0
8.392903396E1;6.602463871E-2;4.019003361E-3;1.570834875E0;1.572226959E0
8.393902196E1;6.956724823E-2;3.835155629E-3;1.574101448E0;1.575642624E0
8.394900996E1;6.908068806E-2;5.821045488E-4;1.579852819E0;1.581362517E0
8.395899896E1;6.951930374E-2;5.914643407E-3;1.577318430E0;1.578860775E0
8.396898696E1;7.182560116E-2;4.239514470E-3;1.573142767E0;1.574787305E0
8.397897496E1;6.982120872E-2;4.596803337E-3;1.565982699E0;1.567545198E0
8.398896296E1;6.783130020E-2;3.663898446E-3;1.553072691E0;1.554557588E0
8.399895096E1;6.923604757E-2;1.446639188E-3;1.539763212E0;1.541319718E0
8.400893896E1;6.908797473E-2;4.708213732E-3;1.519413114E0;1.520990311E0
8.401892696E1;6.796048582E-2;1.127875410E-3;1.501916766E0;1.503453981E0
8.402891496E1;6.740335375E-2;2.056254074E-3;1.477926135E0;1.479463788E0
8.403890296E1;6.485260278E-2;6.796076894E-3;1.451297641E0;1.452761814E0
8.404889096E1;6.440865993E-2;3.782178275E-3;1.422022820E0;1.423485750E0
8.405887896E1;6.227827445E-2;2.037270926E-3;1.390702963E0;1.392098224E0
8.406886796E1;6.246416643E-2;2.725698054E-3;1.353316426E0;1.354759961E0
8.407885596E1;5.931961164E-2;1.459404826E-3;1.314845562E0;1.316183801E0
8.408884396E1;5.611209571E-2;3.270886838E-3;1.274279952E0;1.275518978E0
8.409883196E1;5.278367922E-2;1.467927359E-3;1.230185270E0;1.231318022E0
8.410881996E1;5.275624990E-2;1.309202984E-3;1.185392976E0;1.186567083E0
8.411880796E1;5.178377032E-2;3.599502146E-3;1.139334798E0;1.140516680E0
8.412879596E1;4.787797481E-2;-1.494059339E-3;1.089984059E0;1.091036105E0
8.413878396E1;4.640612006E-2;3.552008420E-3;1.034605145E0;1.035651462E0
8.414877196E1;4.003956169E-2;1.742657274E-3;9.823754430E-1;9.831926130E-1
8.415875996E1;4.185573384E-2;4.183995537E-3;9.243564606E-1;9.253130684E-1
8.416874796E1;3.664925322E-2;2.958408557E-3;8.665906191E-1;8.673702906E-1
8.417873696E1;3.419213369E-2;2.489584498E-3;8.064623475E-1;8.071906949E-1
8.418872425E1;3.045545146E-2;1.614494249E-4;7.462738752E-1;7.468950779E-1
8.419871225E1;2.884051204E-2;1.151612028E-3;6.814002991E-1;6.820113408E-1
8.420870025E1;2.470488846E-2;1.745230518E-3;6.165307760E-1;6.170280181E-1
8.421868825E1;2.458295412E-2;2.806035802E-3;5.513139367E-1;5.518688724E-1
8.422867625E1;1.636710204E-2;-1.951701008E-3;4.870244265E-1;4.873032763E-1
8.423866425E1;1.842485555E-2;1.324607059E-3;4.168002307E-1;4.172093746E-1
8.424865225E1;1.554571278E-2;-1.767856069E-3;3.493008018E-1;3.496510326E-1
8.425864025E1;1.351706497E-2;7.843021303E-4;2.778025568E-1;2.781323187E-1
8.426862825E1;1.082647406E-2;6.921561435E-4;2.085185796E-1;2.088005978E-1
8.427861625E1;7.681350224E-3;-9.417869151E-4;1.397857070E-1;1.399997642E-1
8.428860525E1;4.338550381E-3;-8.717458695E-4;6.992779672E-2;7.006767953E-2
8.429859325E1;-1.378052402E-3;-1.063350588E-3;5.228654481E-4;1.817451835E-3
8.430858125E1;-2.925475128E-4;-2.793157473E-4;-6.990416348E-2;6.990533365E-2
8.431856925E1;-7.074354216E-3;-3.919396549E-4;-1.408386379E-1;1.410167438E-1
8.432855725E1;-7.617372554E-3;1.174797304E-3;-2.121916562E-1;2.123315885E-1
8.433854525E1;-1.369043067E-2;2.583339810E-4;-2.827868462E-1;2.831181644E-1
8.434853325E1;-1.448511705E-2;-2.807497047E-3;-3.489088714E-1;3.492207056E-1
8.435852125E1;-1.614422724E-2;-3.903405741E-4;-4.192072451E-1;4.195181793E-1
8.436850925E1;-2.148945630E-2;-1.917396672E-3;-4.845764041E-1;4.850564550E-1
8.437849725E1;-2.331018262E-2;2.152565867E-5;-5.535300970E-1;5.540206976E-1
8.438848525E1;-2.794994041E-2;-1.595279202E-3;-6.190055013E-1;6.196382450E-1
8.439847425E1;-2.790704370E-2;-1.118966378E-3;-6.823241711E-1;6.828955481E-1
8.440846225E1;-3.316998109E-2;-6.366679445E-4;-7.480579019E-1;7.487932141E-1
8.441845025E1;-3.330644965E-2;-1.905877143E-3;-8.078581691E-1;8.085467045E-1
8.442843825E1;-3.715471923E-2;-1.114392653E-4;-8.670301437E-1;8.678258787E-1
8.443842625E1;-4.007453099E-2;-3.173667006E-3;-9.251027107E-1;9.259757370E-1
8.444841425E1;-4.615106434E-2;-1.127826050E-3;-9.813955426E-1;9.824807397E-1
8.445840225E1;-4.725095630E-2;-4.217592534E-3;-1.034298182E0;1.035385517E0
8.446839025E1;-5.025606975E-2;-1.051892526E-3;-1.089479685E0;1.090638695E0
8.447837825E1;-5.285971984E-2;-1.224018633E-3;-1.138149381E0;1.139376874E0
8.448836625E1;-5.286771059E-2;-2.692219801E-3;-1.186532855E0;1.187713121E0
8.449835425E1;-5.433654040E-2;-3.681066446E-3;-1.230750442E0;1.231954812E0
8.450834225E1;-5.549741536E-2;-4.593731835E-3;-1.273974299E0;1.275190802E0
8.451833125E1;-6.040875241E-2;-1.688012853E-3;-1.317224741E0;1.318610285E0
8.452831925E1;-5.714691430E-2;-6.086342037E-4;-1.353086233E0;1.354292618E0
8.453830725E1;-6.308978796E-2;-3.291340545E-3;-1.388457656E0;1.389894175E0
8.454829525E1;-6.383574009E-2;-3.258849494E-3;-1.418540120E0;1.419979470E0
8.455828325E1;-6.748689711E-2;-4.340288695E-3;-1.449538231E0;1.451114883E0
8.456827125E1;-6.484770030E-2;-3.217233345E-3;-1.475250363E0;1.476678438E0
8.457825925E1;-6.604852527E-2;-3.885420505E-3;-1.498469353E0;1.499929300E0
8.458824725E1;-6.643601507E-2;-8.725868538E-4;-1.518160462E0;1.519613666E0
8.459823525E1;-6.516132504E-2;-5.969295744E-3;-1.537163377E0;1.538555452E0
8.460822325E1;-7.030361891E-2;-2.326358110E-3;-1.551653624E0;1.553247237E0
8.461821125E1;-6.920545548E-2;-1.186679117E-3;-1.562156200E0;1.563688843E0
8.462820025E1;-6.910612434E-2;-4.496988375E-3;-1.570385337E0;1.571911571E0
8.463818825E1;-6.783510000E-2;-3.425372764E-3;-1.574450374E0;1.575914754E0
8.464817625E1;-7.145539671E-2;-2.417099662E-3;-1.576851964E0;1.578471993E0
8.465816425E1;-7.094518095E-2;-2.849847078E-4;-1.572650671E0;1.574250118E0
8.466815225E1;-7.162588835E-2;-6.406260654E-3;-1.565804720E0;1.567455176E0
8.467814025E1;-7.184764743E-2;-5.137748085E-3;-1.561978817E0;1.563638803E0
8.468812825E1;-6.899859011E-2;-1.452465542E-3;-1.548428655E0;1.549965875E0
8.469811625E1;-6.751956046E-2;-5.060832016E-3;-1.531960249E0;1.533455805E0
8.470810425E1;-6.864287704E-2;-4.729800858E-3;-1.517405510E0;1.518964679E0
8.471809225E1;-6.795401126E-2;-2.501908690E-3;-1.492102265E0;1.493650956E0
8.472808025E1;-6.609033048E-2;-3.367968835E-3;-1.468516827E0;1.470007124E0
8.473806925E1;-6.531872600E-2;-5.271487869E-3;-1.441879630E0;1.443368003E0
8.474805725E1;-6.156979501E-2;-2.034149133E-3;-1.412364364E0;1.413707209E0
8.475804525E1;-6.051223353E-2;-3.067849204E-3;-1.379979849E0;1.381309352E0
8.476803325E1;-5.961235240E-2;-3.689697012E-3;-1.344198108E0;1.345524358E0
8.477802125E1;-5.834872648E-2;-7.311720401E-4;-1.305248260E0;1.306552001E0
8.478800925E1;-5.602991208E-2;-5.081711337E-3;-1.263737559E0;1.264989246E0
8.479799725E1;-5.293653160E-2;-5.681241397E-3;-1.222356677E0;1.223515590E0
8.480798525E1;-5.085260794E-2;1.640055329E-3;-1.173715115E0;1.174817368E0
8.481797325E1;-5.284277350E-2;-4.378548823E-3;-1.125407219E0;1.126655643E0
8.482796125E1;-4.922407120E-2;-5.615054164E-3;-1.077764630E0;1.078902746E0
8.483794925E1;-4.654326290E-2;-1.435312442E-3;-1.025032043E0;1.026089190E0
8.484793825E1;-4.528758675E-2;-1.663545147E-3;-9.673750997E-1;9.684360156E-1
8.485792625E1;-3.897240385E-2;-1.333441585E-3;-9.140973091E-1;9.149286950E-1
8.486791425E1;-3.830208629E-2;2.522049472E-4;-8.536829948E-1;8.545418475E-1
8.487790225E1;-3.405131027E-2;-2.902003005E-3;-7.928189635E-1;7.935551791E-1
8.488789025E1;-3.091463819E-2;1.518578269E-3;-7.334488630E-1;7.341016657E-1
8.489787825E1;-3.173056245E-2;-3.147635609E-3;-6.665101647E-1;6.672724600E-1
8.490786625E1;-2.734060958E-2;-3.844052088E-3;-6.040267944E-1;6.046574684E-1
8.491785425E1;-2.591654845E-2;-2.679808065E-3;-5.375989676E-1;5.382299683E-1
8.492784225E1;-2.048796043E-2;-1.337308437E-3;-4.715421796E-1;4.719889533E-1
8.493783025E1;-1.929064281E-2;1.862674952E-3;-4.069144726E-1;4.073757313E-1
8.494781825E1;-1.923019066E-2;1.821396872E-3;-3.349444270E-1;3.355009492E-1
8.495780725E1;-1.225906797E-2;1.118787564E-3;-2.660704553E-1;2.663550706E-1
8.496779525E1;-1.158209331E-2;-3.803055733E-4;-1.958072037E-1;1.961498165E-1
8.497778325E1;-6.536738947E-3;-3.047957085E-3;-1.273244917E-1;1.275286054E-1
8.498777125E1;-2.910045907E-3;1.651467755E-4;-5.575337633E-2;5.582951382E-2
8.499775925E1;-1.839658013E-3;-4.623215646E-4;1.222633384E-2;1.237260369E-2
8.500774725E1;2.780926414E-3;1.254618168E-3;8.320702612E-2;8.326293782E-2
8.501773525E1;9.349100292E-3;1.945585012E-3;1.548270434E-1;1.551212569E-1
8.502772325E1;1.282798778E-2;1.061682589E-3;2.232652158E-1;2.236359564E-1
8.503771125E1;1.354026515E-2;-1.160404645E-3;2.949342430E-1;2.952471727E-1
8.504769925E1;1.706203073E-2;-1.012066379E-3;3.653415740E-1;3.657411692E-1
8.505768725E1;2.030572854E-2;-4.251115024E-5;4.314054549E-1;4.318830755E-1
8.506767525E1;2.266742103E-2;6.917221472E-4;4.979357421E-1;4.984518971E-1
8.507766425E1;2.379713394E-2;9.553758428E-4;5.640100837E-1;5.645127021E-1
8.508765225E1;2.736710198E-2;1.177483238E-3;6.295800209E-1;6.301756481E-1
8.509764025E1;3.224349394E-2;1.924109645E-3;6.938170791E-1;6.945685598E-1
8.510762825E1;3.293192014E-2;-2.674050629E-4;7.565622330E-1;7.572786774E-1
8.511761625E1;3.497598693E-2;4.356391728E-3;8.167985678E-1;8.175586818E-1
8.512760425E1;3.814355284E-2;-8.580768481E-4;8.787349463E-1;8.795628304E-1
8.513759225E1;4.194605350E-2;4.868898541E-4;9.346563220E-1;9.355972150E-1
8.514758025E1;4.071993381E-2;8.291061968E-4;9.926186800E-1;9.934538964E-1
8.515756825E1;4.523352534E-2;2.769662067E-3;1.046030283E0;1.047011507E0
8.516755625E1;4.868897796E-2;2.628248185E-3;1.096801639E0;1.097884948E0
8.517754425E1;4.886671528E-2;2.458620816E-3;1.145763516E0;1.146807759E0
8.518753325E1;5.397492275E-2;4.551252350E-4;1.195478082E0;1.196696011E0
8.519752213E1;5.551476777E-2;3.238893114E-3;1.237798095E0;1.239046611E0
8.520751012E1;5.489585176E-2;3.479909152E-3;1.279582500E0;1.280764241E0
8.521749812E1;5.765410513E-2;-2.927938476E-4;1.321317673E0;1.322574941E0
8.522748612E1;5.834892392E-2;6.867162883E-4;1.359594941E0;1.360846601E0
8.523747412E1;5.865968764E-2;2.727068029E-3;1.391370058E0;1.392608715E0
8.524746213E1;6.224323809E-2;8.551320061E-4;1.425075293E0;1.426434205E0
8.525745012E1;6.286543608E-2;1.314369962E-3;1.452261209E0;1.453621825E0
8.526743812E1;6.405134499E-2;6.855076179E-3;1.479400158E0;1.480801943E0
8.527742613E1;6.668380648E-2;9.874561802E-4;1.502201676E0;1.503681343E0
8.528741412E1;6.696316600E-2;3.428775817E-3;1.523038268E0;1.524513492E0
8.529740212E1;6.743168831E-2;5.276120268E-3;1.539159417E0;1.540644859E0
8.530739112E1;6.986927986E-2;2.343714237E-3;1.549470901E0;1.551047157E0
8.531737913E1;6.708509475E-2;3.649747930E-3;1.561266661E0;1.562711527E0
8.532736712E1;6.824517250E-2;3.810335882E-3;1.569142938E0;1.570630918E0
8.533735512E1;7.072545588E-2;3.757747822E-3;1.573258042E0;1.574851447E0
8.534734313E1;7.051452994E-2;3.224050626E-3;1.575565219E0;1.577145666E0
8.535733112E1;6.884977967E-2;2.145270817E-3;1.571327686E0;1.572836798E0
8.536731912E1;6.906549633E-2;1.908781938E-3;1.562774181E0;1.564300747E0
8.537730713E1;7.109959424E-2;2.805063501E-3;1.555715799E0;1.557342181E0
8.538729512E1;6.634851545E-2;4.167802632E-3;1.544250965E0;1.545681254E0
8.539728312E1;6.647159904E-2;3.800590523E-3;1.527763844E0;1.529213942E0
8.540727112E1;6.823913753E-2;3.914162517E-5;1.511667132E0;1.513206562E0
8.541726013E1;6.596826017E-2;5.705550313E-3;1.486257911E0;1.487732147E0
8.542724812E1;6.435757875E-2;4.160650074E-3;1.462940335E0;1.464361169E0
8.543723612E1;6.257337332E-2;2.493225969E-3;1.436457157E0;1.437821549E0
8.544722413E1;6.176590174E-2;5.221635103E-3;1.406406879E0;1.407772213E0
8.545721212E1;6.166109070E-2;2.616212703E-3;1.370476723E0;1.371865657E0
8.546720013E1;5.765223131E-2;3.027138300E-3;1.334326625E0;1.335574964E0
8.547718812E1;5.714572221E-2;7.164850831E-4;1.295580268E0;1.296840151E0
8.548717612E1;5.407722294E-2;4.610826261E-3;1.255140185E0;1.256313054E0
8.549716413E1;5.113957077E-2;3.335047513E-3;1.211708784E0;1.212792050E0
8.550715212E1;5.112145841E-2;2.152071334E-3;1.166084290E0;1.167206325E0
8.551714012E1;4.777771607E-2;3.933641128E-3;1.117653489E0;1.118681146E0
8.552712912E1;4.549964890E-2;3.787166439E-3;1.063419104E0;1.064398774E0
8.553711713E1;4.679505527E-2;8.486723527E-4;1.011107087E0;1.012189725E0
8.554710512E1;4.284798354E-2;1.929915510E-3;9.565186501E-1;9.574798182E-1
8.555709312E1;3.789361194E-2;2.508277074E-3;9.013302922E-1;9.021299867E-1
8.556708113E1;3.904862702E-2;5.154330283E-4;8.422768116E-1;8.431816461E-1
8.557706912E1;3.407765552E-2;1.179199666E-3;7.797569633E-1;7.805021453E-1
8.558705712E1;3.334368765E-2;1.106495038E-3;7.208952308E-1;7.216667926E-1
8.559704513E1;2.911196649E-2;1.862370409E-3;6.548217535E-1;6.554712075E-1
8.560703312E1;2.588128299E-2;5.142018199E-5;5.903263688E-1;5.908934465E-1
8.561702112E1;2.381663956E-2;-1.712078229E-4;5.240250230E-1;5.245659981E-1
8.562700912E1;1.828631945E-2;1.804591157E-3;4.577509463E-1;4.581196076E-1
8.563699813E1;1.784202084E-2;-1.975320280E-3;3.900195062E-1;3.904323947E-1
8.564698612E1;1.424808428E-2;7.693329826E-4;3.201355040E-1;3.204533362E-1
8.565697412E1;1.361428015E-2;1.522045583E-3;2.531919777E-1;2.535623056E-1
8.566696213E1;9.471466765E-3;-6.726654246E-4;1.832187623E-1;1.834646451E-1
8.567695012E1;6.740001030E-3;-4.753656685E-5;1.139147505E-1;1.141139792E-1
8.568693812E1;1.724469941E-3;9.333053604E-4;4.235348850E-2;4.239885428E-2
8.569692612E1;-2.551480895E-3;1.447490416E-3;-2.802864835E-2;2.818173897E-2
8.570691412E1;-3.255887190E-3;-6.673252210E-4;-9.497120231E-2;9.502933964E-2
8.571690213E1;-5.827741697E-3;-2.072216943E-3;-1.681175977E-1;1.682313387E-1
8.572689012E1;-1.227685250E-2;7.027974352E-4;-2.349376529E-1;2.352592523E-1
8.573687812E1;-1.489106193E-2;-1.677575521E-3;-3.069196939E-1;3.072853015E-1
8.574686712E1;-1.507748291E-2;-1.717256382E-3;-3.745820820E-1;3.748893379E-1
8.575685513E1;-1.805870421E-2;-7.480075583E-4;-4.434658587E-1;4.438340277E-1
8.576684312E1;-2.191522717E-2;1.293038949E-3;-5.100073218E-1;5.104795955E-1
8.577683112E1;-2.622864023E-2;-2.581080422E-3;-5.751177669E-1;5.757213296E-1
8.578681913E1;-2.808353119E-2;-7.315156981E-4;-6.422736049E-1;6.428877066E-1
8.579680712E1;-3.175197542E-2;-8.391039446E-4;-7.019990683E-1;7.027172859E-1
8.580679512E1;-3.337943554E-2;-1.255622134E-3;-7.684598565E-1;7.691854876E-1
8.581678313E1;-3.360792249E-2;-3.997705411E-3;-8.237239718E-1;8.244189808E-1
8.582677112E1;-3.744633496E-2;-1.343066804E-3;-8.845721483E-1;8.853654146E-1
8.583675912E1;-4.334698617E-2;-2.385481261E-3;-9.429283142E-1;9.439271463E-1
8.584674713E1;-4.314325377E-2;-2.659253776E-3;-1.000919700E0;1.001852612E0
8.585673512E1;-4.744037613E-2;-5.924004596E-3;-1.056191087E0;1.057272574E0
8.586672412E1;-4.565632343E-2;-4.244881216E-3;-1.104010820E0;1.104962629E0
8.587671212E1;-4.989220202E-2;-1.069507562E-3;-1.153547406E0;1.154626344E0
8.588670013E1;-5.267919973E-2;-4.209907260E-3;-1.200236082E0;1.201398965E0
8.589668812E1;-5.448790640E-2;-3.712947480E-3;-1.247179031E0;1.248374244E0
8.590667612E1;-6.008214504E-2;-5.012037698E-3;-1.288506150E0;1.289915921E0
8.591666412E1;-5.944031104E-2;-3.852597903E-3;-1.327335477E0;1.328671314E0
8.592665212E1;-6.043234095E-2;2.007335424E-4;-1.363547564E0;1.364886100E0
8.593664013E1;-6.027693674E-2;-3.858312033E-3;-1.397722721E0;1.399027162E0
